Orthogroup	AGIS1.0	BSM	CI	GJ	IN	KM	MPE	PP	cultivar_occupancy	reference_present	private_cultivar
OG0029008	NC_089039.1.g18683	NC_089039.1.g18511	NC_089039.1.g18573	NC_089039.1.g18514		NC_089039.1.g18836	NC_089039.1.g18613	NC_089039.1.g18642	6	1	
OG0029009	NC_089039.1.g18685	NC_089039.1.g18513	NC_089039.1.g18575		NC_089039.1.g18635	NC_089039.1.g18838	NC_089039.1.g18615	NC_089039.1.g18644	6	1	
OG0029010	NC_089039.1.g18701		NC_089039.1.g18589	NC_089039.1.g18530	NC_089039.1.g18648	NC_089039.1.g18854	NC_089039.1.g18629	NC_089039.1.g18657	6	1	
OG0029011	NC_089039.1.g18718	NC_089039.1.g18545	NC_089039.1.g18606	NC_089039.1.g18550		NC_089039.1.g18874	NC_089039.1.g18646	NC_089039.1.g18675	6	1	
OG0029012	NC_089039.1.g18723		NC_089039.1.g18613	NC_089039.1.g18556	NC_089039.1.g18673	NC_089039.1.g18880	NC_089039.1.g18653	NC_089039.1.g18681	6	1	
OG0029013	NC_089039.1.g18743		NC_089039.1.g18635	NC_089039.1.g18579	NC_089039.1.g18695	NC_089039.1.g18903	NC_089039.1.g18674	NC_089039.1.g18702	6	1	
OG0029014	NC_089039.1.g18800	NC_089039.1.g18624	NC_089039.1.g18685	NC_089039.1.g18630	NC_089039.1.g18745		NC_089039.1.g18723	NC_089039.1.g18750	6	1	
OG0029015	NC_089039.1.g18819	NC_089039.1.g18644	NC_089039.1.g18704		NC_089039.1.g18765	NC_089039.1.g18976	NC_089039.1.g18743	NC_089039.1.g18768	6	1	
OG0029016	NC_089039.1.g18849	NC_089039.1.g18671	NC_089039.1.g18732	NC_089039.1.g18681	NC_089039.1.g18798		NC_089039.1.g18779	NC_089039.1.g18800	6	1	
OG0029017	NC_089039.1.g18860		NC_089039.1.g18743	NC_089039.1.g18692	NC_089039.1.g18809	NC_089039.1.g19017	NC_089039.1.g18789	NC_089039.1.g18811	6	1	
OG0029018	NC_089039.1.g18879	NC_089039.1.g18701	NC_089039.1.g18759	NC_089039.1.g18704	NC_089039.1.g18823	NC_089039.1.g19034	NC_089039.1.g18803		6	1	
OG0029019	NC_089039.1.g18883	NC_089039.1.g18706	NC_089039.1.g18764		NC_089039.1.g18826	NC_089039.1.g19038	NC_089039.1.g18808	NC_089039.1.g18829	6	1	
OG0029020	NC_089039.1.g18894		NC_089039.1.g18775	NC_089039.1.g18716	NC_089039.1.g18837	NC_089039.1.g19047	NC_089039.1.g18816	NC_089039.1.g18838	6	1	
OG0029021	NC_089039.1.g18900	NC_089039.1.g18722	NC_089039.1.g18782		NC_089039.1.g18843	NC_089039.1.g19053	NC_089039.1.g18822	NC_089039.1.g18844	6	1	
OG0029022	NC_089039.1.g18903	NC_089039.1.g18725	NC_089039.1.g18784	NC_089039.1.g18726	NC_089039.1.g18846	NC_089039.1.g19055		NC_089039.1.g18846	6	1	
OG0029023	NC_089039.1.g18980		NC_089039.1.g18870	NC_089039.1.g18806	NC_089039.1.g18929	NC_089039.1.g19136	NC_089039.1.g18908	NC_089039.1.g18924	6	1	
OG0029024	NC_089039.1.g18991	NC_089039.1.g18824	NC_089039.1.g18879		NC_089039.1.g18941	NC_089039.1.g19149	NC_089039.1.g18918	NC_089039.1.g18932	6	1	
OG0029025	NC_089039.1.g18992	NC_089039.1.g18825	NC_089039.1.g18880	NC_089039.1.g18818		NC_089039.1.g19150	NC_089039.1.g18919	NC_089039.1.g18933	6	1	
OG0029026	NC_089039.1.g19006		NC_089039.1.g18897	NC_089039.1.g18832	NC_089039.1.g18955	NC_089039.1.g19167	NC_089039.1.g18934	NC_089039.1.g18946	6	1	
OG0029027	NC_089039.1.g19027	NC_089039.1.g18861	NC_089039.1.g18916	NC_089039.1.g18854	NC_089039.1.g18975	NC_089039.1.g19189		NC_089039.1.g18966	6	1	
OG0029028	NC_089039.1.g19033	NC_089039.1.g18868	NC_089039.1.g18923		NC_089039.1.g18982	NC_089039.1.g19195	NC_089039.1.g18962	NC_089039.1.g18974	6	1	
OG0029029	NC_089039.1.g19045	NC_089039.1.g18879	NC_089039.1.g18934	NC_089039.1.g18871	NC_089039.1.g18993		NC_089039.1.g18974	NC_089039.1.g18984	6	1	
OG0029032	NC_089039.1.g19089	NC_089039.1.g18923	NC_089039.1.g18978	NC_089039.1.g18914	NC_089039.1.g19036	NC_089039.1.g19249	NC_089039.1.g19018		6	1	
OG0029033	NC_089039.1.g19103	NC_089035.1.g2771	NC_089035.1.g2774		NC_089035.1.g2767	NC_089035.1.g2806	NC_089035.1.g2762	NC_089035.1.g2747	6	1	
OG0029036	NC_089039.1.g19186	NC_089039.1.g19023	NC_089039.1.g19076	NC_089039.1.g19009	NC_089039.1.g19126	NC_089039.1.g19341	NC_089039.1.g19112		6	1	
OG0029037	NC_089039.1.g19189	NC_089039.1.g19027	NC_089039.1.g19080	NC_089039.1.g19012		NC_089039.1.g19346	NC_089039.1.g19117	NC_089039.1.g19124	6	1	
OG0029038	NC_089039.1.g19217	NC_089039.1.g19055	NC_089039.1.g19109	NC_089039.1.g19037	NC_089039.1.g19159		NC_089039.1.g19145	NC_089039.1.g19153	6	1	
OG0029039	NC_089039.1.g19250	NC_089039.1.g19085	NC_089039.1.g19141	NC_089039.1.g19069	NC_089039.1.g19191		NC_089039.1.g19177	NC_089039.1.g19186	6	1	
OG0029040	NC_089039.1.g19258	NC_089039.1.g19093	NC_089039.1.g19149	NC_089039.1.g19075	NC_089039.1.g19197	NC_089039.1.g19417		NC_089039.1.g19193	6	1	
OG0029041	NC_089039.1.g19264		NC_089039.1.g19155	NC_089039.1.g19080	NC_089039.1.g19203	NC_089039.1.g19423	NC_089039.1.g19192	NC_089039.1.g19199	6	1	
OG0029042	NC_089039.1.g19274	NC_089039.1.g19113		NC_089039.1.g19091	NC_089039.1.g19215	NC_089039.1.g19436	NC_089039.1.g19202	NC_089039.1.g19210	6	1	
OG0029043	NC_089039.1.g19375		NC_089039.1.g19269	NC_089039.1.g19194	NC_089039.1.g19326	NC_089039.1.g19537	NC_089039.1.g19301	NC_089039.1.g19314	6	1	
OG0029045	NC_089039.1.g19455	NC_089039.1.g19300	NC_089039.1.g19355	NC_089039.1.g19275	NC_089039.1.g19411	NC_089039.1.g19619	NC_089039.1.g19382		6	1	
OG0029046	NC_089039.1.g19470	NC_089039.1.g19313	NC_089039.1.g19367	NC_089039.1.g19288	NC_089039.1.g19424		NC_089039.1.g19393	NC_089039.1.g19407	6	1	
OG0029047	NC_089039.1.g19472	NC_089039.1.g19315	NC_089039.1.g19369	NC_089039.1.g19290	NC_089039.1.g19426	NC_089039.1.g19633		NC_089039.1.g19409	6	1	
OG0029049	NC_089039.1.g19607	NC_089039.1.g19440	NC_089039.1.g19501	NC_089039.1.g19428	NC_089039.1.g19545	NC_089039.1.g19772	NC_089039.1.g19511		6	1	
OG0029050	NC_089039.1.g19608	NC_089039.1.g19441	NC_089039.1.g19502		NC_089039.1.g19546	NC_089039.1.g19773	NC_089039.1.g19512	NC_089039.1.g19534	6	1	
OG0029051	NC_089039.1.g19654	NC_089039.1.g19488	NC_089039.1.g19547	NC_089039.1.g19476		NC_089039.1.g19816	NC_089039.1.g19558	NC_089039.1.g19582	6	1	
OG0029052	NC_089039.1.g19708		NC_089039.1.g19603	NC_089039.1.g19529	NC_089039.1.g19651	NC_089039.1.g19873	NC_089039.1.g19615	NC_089039.1.g19636	6	1	
OG0029053	NC_089039.1.g19716	NC_089039.1.g19554	NC_089039.1.g19611	NC_089039.1.g19537	NC_089039.1.g19659	NC_089039.1.g19881	NC_089039.1.g19623		6	1	
OG0029055	NC_089039.1.g19865	NC_089039.1.g19713		NC_089039.1.g19691	NC_089039.1.g19819	NC_089039.1.g20035	NC_089039.1.g19769	NC_089039.1.g19791	6	1	
OG0029056	NC_089039.1.g19870	NC_089039.1.g19717	NC_089039.1.g19768	NC_089039.1.g19696		NC_089039.1.g20039	NC_089039.1.g19773	NC_089039.1.g19796	6	1	
OG0029057	NC_089039.1.g19944	NC_089039.1.g19790	NC_089039.1.g19848	NC_089039.1.g19768	NC_089039.1.g19896		NC_089039.1.g19845	NC_089039.1.g19868	6	1	
OG0029059	NC_089039.1.g19979	NC_089039.1.g19822	NC_089039.1.g19879	NC_089039.1.g19803	NC_089039.1.g19934		NC_089039.1.g19873	NC_089039.1.g19900	6	1	
OG0029061	NC_089039.1.g20125	NC_089039.1.g19979	NC_089039.1.g20029		NC_089039.1.g20087	NC_089039.1.g20297	NC_089039.1.g20029	NC_089039.1.g20057	6	1	
OG0029062	NC_089039.1.g20133	NC_089039.1.g19987	NC_089039.1.g20038		NC_089039.1.g20095	NC_089039.1.g20307	NC_089039.1.g20037	NC_089039.1.g20066	6	1	
OG0029063	NC_089039.1.g20142	NC_089039.1.g19996	NC_089039.1.g20047	NC_089039.1.g19969	NC_089039.1.g20103		NC_089039.1.g20046	NC_089039.1.g20075	6	1	
OG0029064	NC_089039.1.g20183		NC_089039.1.g20082	NC_089039.1.g20007	NC_089039.1.g20137	NC_089039.1.g20355	NC_089039.1.g20087	NC_089039.1.g20111	6	1	
OG0029065	NC_089039.1.g20227	NC_089039.1.g20077		NC_089039.1.g20051	NC_089039.1.g20184	NC_089039.1.g20398	NC_089039.1.g20135	NC_089039.1.g20156	6	1	
OG0029066	NC_089039.1.g20283	NC_089039.1.g20141	NC_089039.1.g20194	NC_089039.1.g20110		NC_089039.1.g20460	NC_089039.1.g20188	NC_089039.1.g20215	6	1	
OG0029067	NC_089039.1.g20289	NC_089039.1.g20146	NC_089039.1.g20199		NC_089039.1.g20254	NC_089039.1.g20465	NC_089039.1.g20193	NC_089039.1.g20220	6	1	
OG0029068	NC_089039.1.g20292	NC_089039.1.g20149	NC_089039.1.g20202	NC_089039.1.g20117	NC_089039.1.g20257		NC_089039.1.g20196	NC_089039.1.g20223	6	1	
OG0029069	NC_089039.1.g20316	NC_089039.1.g20171	NC_089039.1.g20219	NC_089039.1.g20141	NC_089039.1.g20281		NC_089039.1.g20217	NC_089039.1.g20241	6	1	
OG0029070	NC_089039.1.g20629	NC_089039.1.g20494	NC_089039.1.g20538	NC_089039.1.g20459	NC_089039.1.g20594		NC_089039.1.g20524	NC_089039.1.g20553	6	1	
OG0029071	NC_089039.1.g20644	NC_089039.1.g20508	NC_089039.1.g20552		NC_089039.1.g20609	NC_089039.1.g20814	NC_089039.1.g20539	NC_089039.1.g20568	6	1	
OG0029072	NC_089039.1.g20656	NC_089039.1.g20521	NC_089039.1.g20564	NC_089039.1.g20485	NC_089039.1.g20623	NC_089039.1.g20825		NC_089039.1.g20581	6	1	
OG0029073	NC_089039.1.g20677	NC_089039.1.g20542		NC_089039.1.g20506	NC_089039.1.g20644	NC_089039.1.g20846	NC_089039.1.g20574	NC_089039.1.g20604	6	1	
OG0029074	NC_089039.1.g20678	NC_089039.1.g20543		NC_089039.1.g20507	NC_089039.1.g20645	NC_089039.1.g20847	NC_089039.1.g20575	NC_089039.1.g20605	6	1	
OG0029075	NC_089039.1.g20692	NC_089039.1.g20555	NC_089039.1.g20598		NC_089039.1.g20657	NC_089039.1.g20859	NC_089039.1.g20587	NC_089039.1.g20616	6	1	
OG0029076	NC_089039.1.g20696	NC_089039.1.g20558	NC_089039.1.g20601	NC_089039.1.g20521	NC_089039.1.g20660	NC_089039.1.g20863	NC_089039.1.g20591		6	1	
OG0029077	NC_089040.1.g20715		NC_089040.1.g20617	NC_089040.1.g20538	NC_089040.1.g20680	NC_089040.1.g20882	NC_089040.1.g20610	NC_089040.1.g20636	6	1	
OG0029078	NC_089040.1.g20752	NC_089040.1.g20613	NC_089040.1.g20653		NC_089040.1.g20718	NC_089040.1.g20917	NC_089040.1.g20646	NC_089040.1.g20671	6	1	
OG0029079	NC_089040.1.g20847		NC_089040.1.g20746	NC_089040.1.g20667	NC_089040.1.g20815	NC_089040.1.g21013	NC_089040.1.g20735	NC_089040.1.g20764	6	1	
OG0029080	NC_089040.1.g20851		NC_089040.1.g20749	NC_089040.1.g20670	NC_089040.1.g20819	NC_089040.1.g21017	NC_089040.1.g20739	NC_089040.1.g20767	6	1	
OG0029081	NC_089040.1.g20860		NC_089040.1.g20759	NC_089040.1.g20681	NC_089040.1.g20827	NC_089040.1.g21024	NC_089040.1.g20747	NC_089040.1.g20774	6	1	
OG0029082	NC_089040.1.g20876	NC_089040.1.g20726	NC_089040.1.g20777	NC_089040.1.g20700		NC_089040.1.g21043	NC_089040.1.g20766	NC_089040.1.g20791	6	1	
OG0029083	NC_089040.1.g20889		NC_089040.1.g20789	NC_089040.1.g20713	NC_089040.1.g20857	NC_089040.1.g21055	NC_089040.1.g20777	NC_089040.1.g20803	6	1	
OG0029084	NC_089040.1.g20909	NC_089040.1.g20757	NC_089040.1.g20810		NC_089040.1.g20878	NC_089040.1.g21078	NC_089040.1.g20798	NC_089040.1.g20823	6	1	
OG0029085	NC_089040.1.g20961	NC_089040.1.g20809	NC_089040.1.g20861	NC_089040.1.g20783	NC_089040.1.g20932		NC_089040.1.g20850	NC_089040.1.g20875	6	1	
OG0029086	NC_089040.1.g21053	NC_089040.1.g20906	NC_089040.1.g20956	NC_089040.1.g20880		NC_089040.1.g21226	NC_089040.1.g20944	NC_089040.1.g20969	6	1	
OG0029087	NC_089040.1.g21055	NC_089040.1.g20907	NC_089040.1.g20957	NC_089040.1.g20881		NC_089040.1.g21227	NC_089040.1.g20945	NC_089040.1.g20971	6	1	
OG0029088	NC_089040.1.g21056	NC_089040.1.g20908	NC_089040.1.g20958	NC_089040.1.g20882	NC_089040.1.g21029		NC_089040.1.g20946	NC_089040.1.g20972	6	1	
OG0029089	NC_089040.1.g21057	NC_089040.1.g20909	NC_089040.1.g20959	NC_089040.1.g20883		NC_089040.1.g21229	NC_089040.1.g20947	NC_089040.1.g20973	6	1	
OG0029090	NC_089040.1.g21058	NC_089040.1.g20910	NC_089040.1.g20960	NC_089040.1.g20884		NC_089040.1.g21230	NC_089040.1.g20948	NC_089040.1.g20974	6	1	
OG0029091	NC_089040.1.g21059	NC_089040.1.g20911	NC_089040.1.g20961	NC_089040.1.g20885		NC_089040.1.g21231	NC_089040.1.g20949	NC_089040.1.g20975	6	1	
OG0029092	NC_089040.1.g21060	NC_089040.1.g20912	NC_089040.1.g20962	NC_089040.1.g20886		NC_089040.1.g21232	NC_089040.1.g20950	NC_089040.1.g20976	6	1	
OG0029093	NC_089040.1.g21094	NC_089040.1.g20946		NC_089040.1.g20918	NC_089040.1.g21066	NC_089040.1.g21263	NC_089040.1.g20983	NC_089040.1.g21011	6	1	
OG0029094	NC_089040.1.g21101	NC_089040.1.g20953	NC_089040.1.g21003	NC_089040.1.g20925		NC_089040.1.g21270	NC_089040.1.g20990	NC_089040.1.g21018	6	1	
OG0029095	NC_089040.1.g21103	NC_089040.1.g20955		NC_089040.1.g20927	NC_089040.1.g21074	NC_089040.1.g21272	NC_089040.1.g20992	NC_089040.1.g21020	6	1	
OG0029096	NC_089040.1.g21124	NC_089040.1.g20977		NC_089040.1.g20947	NC_089040.1.g21096	NC_089040.1.g21293	NC_089040.1.g21014	NC_089040.1.g21042	6	1	
OG0029098	NC_089040.1.g21171	NC_089040.1.g21026	NC_089040.1.g21070		NC_089040.1.g21143	NC_089040.1.g21343	NC_089040.1.g21061	NC_089040.1.g21089	6	1	
OG0029099	NC_089040.1.g21174	NC_089040.1.g21027	NC_089040.1.g21072		NC_089040.1.g21144	NC_089040.1.g21344	NC_089040.1.g21064	NC_089040.1.g21091	6	1	
OG0029100	NC_089040.1.g21176	NC_089040.1.g21029	NC_089040.1.g21074		NC_089040.1.g21146	NC_089040.1.g21346	NC_089040.1.g21066	NC_089040.1.g21093	6	1	
OG0029101	NC_089040.1.g21195	NC_089040.1.g21049	NC_089040.1.g21092		NC_089040.1.g21162	NC_089040.1.g21364	NC_089040.1.g21085	NC_089040.1.g21113	6	1	
OG0029102	NC_089040.1.g21204	NC_089040.1.g21058	NC_089040.1.g21101	NC_089040.1.g21018	NC_089040.1.g21171	NC_089040.1.g21373		NC_089040.1.g21122	6	1	
OG0029103	NC_089040.1.g21247	NC_089040.1.g21097	NC_089040.1.g21143	NC_089040.1.g21058		NC_089040.1.g21412	NC_089040.1.g21131	NC_089040.1.g21162	6	1	
OG0029104	NC_089040.1.g21250	NC_089040.1.g21100	NC_089040.1.g21146		NC_089040.1.g21214	NC_089040.1.g21418	NC_089040.1.g21134	NC_089040.1.g21165	6	1	
OG0029105	NC_089040.1.g21253	NC_089040.1.g21102	NC_089040.1.g21149		NC_089040.1.g21216	NC_089040.1.g21421	NC_089040.1.g21136	NC_089040.1.g21167	6	1	
OG0029106	NC_089040.1.g21284	NC_089040.1.g21133	NC_089040.1.g21181	NC_089040.1.g21094	NC_089040.1.g21248		NC_089040.1.g21167	NC_089040.1.g21199	6	1	
OG0029107	NC_089040.1.g21387		NC_089040.1.g21283	NC_089040.1.g21197	NC_089040.1.g21350	NC_089040.1.g21551	NC_089040.1.g21269	NC_089040.1.g21300	6	1	
OG0029108	NC_089040.1.g21389		NC_089040.1.g21285	NC_089040.1.g21199	NC_089040.1.g21352	NC_089040.1.g21553	NC_089040.1.g21271	NC_089040.1.g21302	6	1	
OG0029110	NC_089040.1.g21447	NC_089040.1.g21297	NC_089040.1.g21341		NC_089040.1.g21409	NC_089040.1.g21606	NC_089040.1.g21332	NC_089040.1.g21358	6	1	
OG0029111	NC_089040.1.g21449	NC_089040.1.g21299	NC_089040.1.g21343	NC_089040.1.g21252	NC_089040.1.g21411	NC_089040.1.g21608	NC_089040.1.g21334		6	1	
OG0029112	NC_089040.1.g21457	NC_089040.1.g21307		NC_089040.1.g21260	NC_089040.1.g21419	NC_089040.1.g21616	NC_089040.1.g21342	NC_089040.1.g21367	6	1	
OG0029113	NC_089040.1.g21466	NC_089040.1.g21316		NC_089040.1.g21269	NC_089040.1.g21428	NC_089040.1.g21625	NC_089040.1.g21351	NC_089040.1.g21376	6	1	
OG0029114	NC_089040.1.g21491	NC_089040.1.g21342	NC_089040.1.g21384	NC_089040.1.g21292	NC_089040.1.g21453	NC_089040.1.g21650	NC_089040.1.g21376		6	1	
OG0029115	NC_089040.1.g21568	NC_089040.1.g21412	NC_089040.1.g21458	NC_089040.1.g21367	NC_089040.1.g21526	NC_089040.1.g21725		NC_089040.1.g21471	6	1	
OG0029116	NC_089040.1.g21569	NC_089040.1.g21413	NC_089040.1.g21459	NC_089040.1.g21368	NC_089040.1.g21527	NC_089040.1.g21726	NC_089040.1.g21453		6	1	
OG0029118	NC_089040.1.g21580	NC_089040.1.g21423	NC_089040.1.g21469	NC_089040.1.g21377	NC_089040.1.g21536		NC_089040.1.g21463	NC_089040.1.g21482	6	1	
OG0029119	NC_089040.1.g21584	NC_089040.1.g21427	NC_089040.1.g21473		NC_089040.1.g21540	NC_089040.1.g21739	NC_089040.1.g21467	NC_089040.1.g21486	6	1	
OG0029120	NC_089040.1.g21606	NC_089040.1.g21448	NC_089040.1.g21492	NC_089040.1.g21402	NC_089040.1.g21561	NC_089040.1.g21761	NC_089040.1.g21486		6	1	
OG0029121	NC_089040.1.g21635	NC_089040.1.g21474	NC_089040.1.g21519		NC_089040.1.g21587	NC_089040.1.g21788	NC_089040.1.g21514	NC_089040.1.g21532	6	1	
OG0029122	NC_089040.1.g21647	NC_089040.1.g21486	NC_089040.1.g21530	NC_089040.1.g21441	NC_089040.1.g21598	NC_089040.1.g21799		NC_089040.1.g21543	6	1	
OG0029123	NC_089040.1.g21656		NC_089040.1.g21540	NC_089040.1.g21449	NC_089040.1.g21608	NC_089040.1.g21809	NC_089040.1.g21535	NC_089040.1.g21552	6	1	
OG0029124	NC_089040.1.g21657		NC_089040.1.g21541	NC_089040.1.g21450	NC_089040.1.g21609	NC_089040.1.g21810	NC_089040.1.g21536	NC_089040.1.g21553	6	1	
OG0029125	NC_089040.1.g21658		NC_089040.1.g21542	NC_089040.1.g21451	NC_089040.1.g21610	NC_089040.1.g21811	NC_089040.1.g21537	NC_089040.1.g21554	6	1	
OG0029126	NC_089040.1.g21660		NC_089040.1.g21545	NC_089040.1.g21453	NC_089040.1.g21613	NC_089040.1.g21813	NC_089040.1.g21539	NC_089040.1.g21557	6	1	
OG0029127	NC_089040.1.g21663		NC_089040.1.g21548	NC_089040.1.g21456	NC_089040.1.g21616	NC_089040.1.g21816	NC_089040.1.g21542	NC_089040.1.g21560	6	1	
OG0029128	NC_089040.1.g21665	NC_089040.1.g21502	NC_089040.1.g21550	NC_089040.1.g21458		NC_089040.1.g21818	NC_089040.1.g21544	NC_089040.1.g21562	6	1	
OG0029129	NC_089040.1.g21678	NC_089040.1.g21518		NC_089040.1.g21473	NC_089040.1.g21633	NC_089040.1.g21832	NC_089040.1.g21559	NC_089040.1.g21577	6	1	
OG0029130	NC_089040.1.g21684	NC_089040.1.g21524	NC_089040.1.g21571		NC_089040.1.g21639	NC_089040.1.g21838	NC_089040.1.g21565	NC_089040.1.g21583	6	1	
OG0029131	NC_089040.1.g21710	NC_089040.1.g21553	NC_089040.1.g21602	NC_089040.1.g21506	NC_089040.1.g21668		NC_089040.1.g21592	NC_089040.1.g21612	6	1	
OG0029132	NC_089040.1.g21716	NC_089045.1.g36629	NC_089040.1.g21610		NC_089040.1.g21675	NC_089040.1.g21874	NC_089040.1.g21598	NC_089040.1.g21620	6	1	
OG0029133	NC_089040.1.g21739	NC_089040.1.g21583	NC_089040.1.g21633	NC_089040.1.g21532	NC_089040.1.g21697	NC_089040.1.g21894		NC_089040.1.g21643	6	1	
OG0029134	NC_089040.1.g21756		NC_089040.1.g21650	NC_089040.1.g21549	NC_089040.1.g21715	NC_089040.1.g21910	NC_089040.1.g21635	NC_089040.1.g21659	6	1	
OG0029135	NC_089040.1.g21778		NC_089040.1.g21675	NC_089040.1.g21571	NC_089040.1.g21739	NC_089040.1.g21934	NC_089040.1.g21660	NC_089040.1.g21684	6	1	
OG0029136	NC_089040.1.g21836	NC_089040.1.g21672	NC_089040.1.g21723	NC_089040.1.g21614	NC_089040.1.g21789	NC_089040.1.g21989		NC_089040.1.g21738	6	1	
OG0029137	NC_089040.1.g21859	NC_089040.1.g21692	NC_089040.1.g21744	NC_089040.1.g21636	NC_089040.1.g21815		NC_089040.1.g21729	NC_089040.1.g21755	6	1	
OG0029138	NC_089040.1.g21880	NC_089040.1.g21715	NC_089040.1.g21767	NC_089040.1.g21656		NC_089040.1.g22038	NC_089040.1.g21752	NC_089040.1.g21779	6	1	
OG0029139	NC_089040.1.g21881	NC_089040.1.g21716		NC_089040.1.g21657	NC_089040.1.g21839	NC_089040.1.g22039	NC_089040.1.g21753	NC_089040.1.g21780	6	1	
OG0029140	NC_089040.1.g21884	NC_089040.1.g21719		NC_089040.1.g21660	NC_089040.1.g21842	NC_089040.1.g22042	NC_089040.1.g21756	NC_089040.1.g21783	6	1	
OG0029141	NC_089040.1.g21886	NC_089040.1.g21721		NC_089040.1.g21662	NC_089040.1.g21844	NC_089040.1.g22044	NC_089040.1.g21758	NC_089040.1.g21785	6	1	
OG0029142	NC_089040.1.g21890	NC_089040.1.g21725		NC_089040.1.g21666	NC_089040.1.g21849	NC_089040.1.g22048	NC_089040.1.g21762	NC_089040.1.g21789	6	1	
OG0029143	NC_089040.1.g21915	NC_089040.1.g21750	NC_089040.1.g21801	NC_089040.1.g21690	NC_089040.1.g21871		NC_089040.1.g21781	NC_089040.1.g21814	6	1	
OG0029144	NC_089040.1.g21952	NC_089040.1.g21788		NC_089040.1.g21727	NC_089040.1.g21910	NC_089040.1.g22110	NC_089040.1.g21816	NC_089040.1.g21852	6	1	
OG0029145	NC_089040.1.g21956	NC_089040.1.g21792	NC_089040.1.g21842		NC_089040.1.g21914	NC_089040.1.g22114	NC_089040.1.g21820	NC_089040.1.g21856	6	1	
OG0029146	NC_089040.1.g21961	NC_089040.1.g21796	NC_089040.1.g21849		NC_089040.1.g21918	NC_089040.1.g22118	NC_089040.1.g21823	NC_089040.1.g21860	6	1	
OG0029147	NC_089040.1.g21983	NC_089040.1.g21817	NC_089040.1.g21870		NC_089040.1.g21940	NC_089040.1.g22139	NC_089040.1.g21846	NC_089040.1.g21885	6	1	
OG0029148	NC_089040.1.g21994		NC_089040.1.g21883	NC_089040.1.g21760	NC_089040.1.g21951	NC_089040.1.g22152	NC_089040.1.g21857	NC_089040.1.g21898	6	1	
OG0029149	NC_089040.1.g21997	NC_089040.1.g21831		NC_089040.1.g21763	NC_089040.1.g21955	NC_089040.1.g22155	NC_089040.1.g21860	NC_089040.1.g21901	6	1	
OG0029150	NC_089040.1.g22001	NC_089040.1.g21835	NC_089040.1.g21891		NC_089040.1.g21961	NC_089040.1.g22160	NC_089040.1.g21863	NC_089040.1.g21905	6	1	
OG0029151	NC_089040.1.g22014	NC_089040.1.g21845	NC_089040.1.g21901		NC_089040.1.g21971	NC_089040.1.g22174	NC_089040.1.g21870	NC_089040.1.g21916	6	1	
OG0029154	NC_089040.1.g22071	NC_089040.1.g21905	NC_089040.1.g21958	NC_089040.1.g21835	NC_089040.1.g22033	NC_089040.1.g22229		NC_089040.1.g21969	6	1	
OG0029155	NC_089040.1.g22090	NC_089040.1.g21924	NC_089040.1.g21974	NC_089040.1.g21850	NC_089040.1.g22048	NC_089040.1.g22244		NC_089040.1.g21983	6	1	
OG0029157	NC_089040.1.g22098	NC_089040.1.g21932	NC_089040.1.g21981	NC_089040.1.g21859	NC_089040.1.g22055	NC_089040.1.g22253	NC_089040.1.g21948		6	1	
OG0029158	NC_089040.1.g22116	NC_089040.1.g21952	NC_089040.1.g21999	NC_089040.1.g21878	NC_089040.1.g22071	NC_089040.1.g22273	NC_089040.1.g21968		6	1	
OG0029159	NC_089040.1.g22118	NC_089040.1.g21954	NC_089040.1.g22001	NC_089040.1.g21880		NC_089040.1.g22275	NC_089040.1.g21970	NC_089040.1.g22008	6	1	
OG0029160	NC_089040.1.g22122	NC_089040.1.g21958	NC_089040.1.g22005	NC_089040.1.g21884	NC_089040.1.g22077		NC_089040.1.g21974	NC_089040.1.g22012	6	1	
OG0029161	NC_089040.1.g22133	NC_089040.1.g21970		NC_089040.1.g21897	NC_089040.1.g22093	NC_089040.1.g22294	NC_089040.1.g21985	NC_089040.1.g22024	6	1	
OG0029162	NC_089040.1.g22143		NC_089040.1.g22023	NC_089040.1.g21907	NC_089040.1.g22102	NC_089040.1.g22303	NC_089040.1.g21995	NC_089040.1.g22033	6	1	
OG0029163	NC_089040.1.g22154		NC_089040.1.g22035	NC_089040.1.g21919	NC_089040.1.g22113	NC_089040.1.g22316	NC_089040.1.g22007	NC_089040.1.g22044	6	1	
OG0029164	NC_089040.1.g22156	NC_089040.1.g21990	NC_089040.1.g22037		NC_089040.1.g22115	NC_089040.1.g22318	NC_089040.1.g22009	NC_089040.1.g22046	6	1	
OG0029165	NC_089040.1.g22157	NC_089040.1.g21991	NC_089040.1.g22038		NC_089040.1.g22116	NC_089040.1.g22319	NC_089040.1.g22010	NC_089040.1.g22047	6	1	
OG0029166	NC_089040.1.g22204		NC_089040.1.g22097	NC_089040.1.g21972	NC_089040.1.g22174	NC_089040.1.g22376	NC_089040.1.g22068	NC_089040.1.g22102	6	1	
OG0029167	NC_089040.1.g22210	NC_089040.1.g22051		NC_089040.1.g21977	NC_089040.1.g22179	NC_089040.1.g22381	NC_089040.1.g22074	NC_089040.1.g22108	6	1	
OG0029168	NC_089040.1.g22219	NC_089040.1.g22060	NC_089040.1.g22109		NC_089040.1.g22188	NC_089040.1.g22389	NC_089040.1.g22082	NC_089040.1.g22115	6	1	
